Record Id,Solution Number,Solution Owner.id,Solution Title,Published,Status,Product Name.id,No of comments,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Question,Answer,Add Comment,Layout.id,Tag,Solution Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Village.id,Expected Direct Beneficiary Reach,Endline Due Date,Endline Survey Completed,Baseline Survey Completed,Project Start Date,Project End Date,Donor 1 (D1).id,D1 - Interim Report Due,D1 - Amount Donated,Donor 3 (D3).id,D3 - Amount Donated,D3 - Interim Report Due,D1 - Final Report Due,D3 - Funds Received,D1 - Funds Received,D3 - Final Report Due,D2 - Interim Report Due,Donor 2 (D2).id,D2 - Final Report Due,D2 - Amount Donated,D2 - Funds Received,Funding Gap GBP,Project Type,Expected Direct Household Reach,KHTF Staff,Project Code,Household Surveys Needed,Gravel & Sand Sources,Other Donors List (D4),Suitable for UK Volunteers,No. In Water Committee,D4 - Amount Donated,D4 - Funds Received,D4 - Final Report Due,D4 - Interim Report Due,New Latrines Needed,Case Studies,Distance From New Source (m),Distance From New Tanks (m),Source Water Flow,Farmland Above  Source,No. Potential Sources,System Will Affect Farmland,Soil Type,No. Taps to Build,WASH Construction Challenges,Supplementary Sources,Village Water Sources,HH With V. Poor Latrines,Defecation Place When No Latrine,HH Without Latrines,Water Problems Description,Irrigation Problem,Infrastructure Built,Irrigation Construction Challenges,Water Ever Rationed,Distance From Old Source (m),HH With Latrines,Rai of Village Flat/Paddy Fields,Livelihoods Project Notes,WASH Project Notes,School.id,KHT Staff Owner,Crops Grown in Dry Season,Sufficient Water for Irrigation,Sufficient Water In Dry Season,Sufficient Water In Wet Season,Donor Notes,Other Villages,Monthly Expenditure Notes,Males,Education Project Notes,Females,No. of Buses/Dorms,THB GBP FX Rate,Project Budget THB,Other Schools,Monthly Expenditure THB,Access to Education Issues,Child Ages,Overheads THB,Project Proposal Cost THB,% Villagers Affected by Flooding in 2 Years,% Budget Spent,No. Tanks to Build,KY Project Account Spend THB,KHT Project Transfer List Spend THB,% Labour Paid,Manual Adjustments Notes,Manual Finance Adjustments,Total Spend THB,Budget Notes,Project Budget GBP,Project Linked to Other Projects,Endline Survey Actual Date,Other Project Notes,Month of Construction,Course (Scholars Only),School Type,Full Name (Scholar Only),No Interim Reports Due,Last Update,Village Proposal Date,Baseline Survey Date,D2 - Final Report Sent,D1 - Interim Report Sent,D4 - Interim Report Sent,D3 -  Interim Report Sent,D4 - Final Report Sent,D1 - Final Report Sent,D2 - Interim Report Sent,D3 - Final Report Sent,Unused Rai of Flat/Paddy Fields,No. Latrines to Build,Rai of Village Hill Farmland,Wooden Dams Used,Final Grade (Scholars Only),Cost per Beneficiary GBP (From Budget),Funds Remaining GBP,Pre-Project Water Tests,Endline Water Test Date,Failed Pre-Project Water Tests,Water Tests and Failures Notes,Pre-Project Water Test Date,Baseline Water Tests,Failed Baseline Water Tests,Baseline Water Test Date,Endline Water Tests,Failed Endline Water Tests,Pre-Project E Coli MPN/100ml,Baseline E Coli MPN,Endline E Coli MPN,Target Litres Per Person on Day 1,How Did KHT Identify the Project and Site,Corrective Work Requied,Locked,Corrective Work Details,Water Filters to Install,Latest WASH Result,All Donors,Record Status
zcrm_361303000001918178,361303000001918292,zcrm_361303000000269001,Ban Pang Tong Tai 2002 Repair WASH Project,false,6. Monitoring and Implementation Complete,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:29:08,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000001881831,,,false,false,2018-10-01,2018-10-31,,,,,,,,false,false,,,,,,false,0,Repair,,,,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,0,false,,,2018-10-01,,,,true,2022-08-05 10:40:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000001918179,361303000001918347,zcrm_361303000000269001,Ban Rom Yen 2019 Repair WASH Project,false,6. Monitoring and Implementation Complete,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 04:29:08,2022-12-06 16:39:07,,,,,,zcrm_361303000000032011,,,2022-12-06 16:20:03,,,2022-12-06 16:39:07,zcrm_361303000000527032,,,false,false,2019-01-01,2019-01-31,zcrm_361303000000521021,,,,,,,false,false,,,zcrm_361303000000521011,,,false,0,Repair,,,,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,0,false,,,2019-01-01,,,,true,2022-12-06 16:39:00,,,false,false,false,false,false,false,false,false,,,,,,0,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,BCTFN - British Community in Thailand Foundation for the Needy Thai Oilmen's Charity Invitational (TOCI),1
zcrm_361303000002044013,361303000002044014,zcrm_361303000000269001,Ban Huay Bong Tha Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:04:08,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000002044003,122,,false,false,,,,,,,,,,false,false,,,,,,false,0,,29,Salahae,,6,,,false,,,false,,,true,,6000,750,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,772460,,0,1,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2017-09-15,,false,false,false,false,false,false,false,false,,29,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044039,361303000002044040,zcrm_361303000000269001,Ban Thung Ruang Thong Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:08:17,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000002044029,710,,false,false,,,,,,,,,,false,false,,,,,,false,0,,320,Salahae,,64,,,false,,,false,,,true,,4000,2400,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,1159090,,0,3,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2017-06-19,,false,false,false,false,false,false,false,false,,50,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044065,361303000002044066,zcrm_361303000000269001,Ban Huay Pom Fard Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:13:39,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000002044055,132,,false,false,,,,,,,,,,false,false,,,,,,false,0,,25,Salahae,,5,,,false,,,false,,,true,,1000,5000,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,722255,,0,3,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2019-09-21,,false,false,false,false,false,false,false,false,,25,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044091,361303000002044092,zcrm_361303000000269001,Ban Sob Mae Ruam Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:16:23,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000002044081,485,,false,false,,,,,,,,,,false,false,,,,,,false,0,,50,Salahae,,10,,,false,,,false,,,true,,5500,1100,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,940755,,0,2,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2019-09-04,,false,false,false,false,false,false,false,false,,50,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044129,361303000002044130,zcrm_361303000000269001,Ban Ruam Mo Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:20:08,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000002044107,207,,false,false,,,,,,,,,,false,false,,,,,,false,0,,61,Salahae,,12,,,false,,,false,,,true,,3500,2200,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,843500,,0,2,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2019-09-06,,false,false,false,false,false,false,false,false,,43,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044160,361303000002044161,zcrm_361303000000269001,Ban Eeh Vee Jo Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:28:11,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000002044150,367,,false,false,,,,,,,,,,false,false,,,,,,false,0,,78,Salahae,,16,,,false,,,false,,,true,,1530,1050,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,1048100,,0,2,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2020-02-12,,false,false,false,false,false,false,false,false,,78,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044186,361303000002044187,zcrm_361303000000269001,Ban Mae Phae Noi Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:31:07,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000002044176,110,,false,false,,,,,,,,,,false,false,,,,,,false,0,,25,Salahae,,5,,,false,,,false,,,true,,3530,1100,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,640485,,0,2,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2020-02-13,,false,false,false,false,false,false,false,false,,25,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044212,361303000002044213,zcrm_361303000000269001,Ban Mae Lui Bon Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:33:13,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000002044202,165,,false,false,,,,,,,,,,false,false,,,,,,false,0,,43,Salahae,,9,,,false,,,false,,,true,,4080,650,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,818055,,0,2,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2020-02-15,,false,false,false,false,false,false,false,false,,43,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044228,361303000002044229,zcrm_361303000000269001,Ban Kiew Kha Min Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:35:43,2022-08-05 10:40:45,,,,,,zcrm_361303000000032011,,,2022-08-05 10:21:21,,,2022-08-05 10:40:45,zcrm_361303000001881685,162,,false,false,,,,,,,,,,false,false,,,,,,false,0,,37,Salahae,,7,,,false,,,false,,,true,,2000,750,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,679340,,0,2,,,,,,0,,0,false,,,,,,,true,2022-08-05 10:40:00,2020-02-24,,false,false,false,false,false,false,false,false,,37,,,,0,0,,,,,,,,,,,,,,,,,false,,,,,1
zcrm_361303000002044280,361303000002044281,zcrm_361303000000269001,Ban Huay Khi Pher Prospective WASH Project,false,1. Draft stage,zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:42:05,2022-08-08 07:34:31,,,,,,zcrm_361303000000032011,,,2022-08-08 07:16:35,,,2022-08-08 07:34:31,zcrm_361303000002044270,166,,false,false,,,,,,,,,,false,false,,,,,,false,0,,35,Salahae,,7,,,false,,,false,,,true,,5800,1100,,false,,false,,,,,,,,,,,,,,,,,,,,Programmes Officer,,,,,,,,,,,,,,,,,,,831130,,0,2,,,,,,0,,0,false,,,,,,,true,2022-08-08 07:34:00,2021-09-23,,false,false,false,false,false,false,false,false,,35,,,,0,0,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,,1
zcrm_361303000002188001,361303000002188002,zcrm_361303000000269001,Satchakorn Thiwongsa 2022-2026 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-25 02:45:17,2024-04-17 13:28:00,,,,,,zcrm_361303000000032011,,,2024-04-17 13:12:24,,,2024-04-17 13:28:00,zcrm_361303000001884168,1,2027-05-01,false,false,2022-08-01,2026-05-31,zcrm_361303000000526039,2022-10-14,812.2,zcrm_361303000000526039,812.2,2024-10-14,2023-05-01,false,true,2025-05-01,2023-10-14,zcrm_361303000000526039,2024-05-01,812.2,false,1624.4,New,1,Nootsabar;Pimporn,2228,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000000528048,Programmes Officer,,,,,"Four year project with funding disbursed into 3 years, it is at KHT's discretion if we send a final report in year 4.",,"Don't pay vocational scholarships April and October, don't pay uni scholarships May and June",0,"The parent  they are a farmer.They income 8000 thb/month.He would like to do an english course for 4  years.he  want to study the english teacher,because his friend recommend him do an english course,because i like to teach friend home work.The expenses gone up and everything is getting high price and hard to continue for course.",1,,43.0,104774,,2300,,18+ (Tertiary),21774.0,92000,,20.78,,,,,,,21774,"Don't pay vocational scholarships April and October, don't pay uni scholarships May and June",2436.6,true,,Part of the 2022-2025 LGF Scholarships Cohort,,Teaching,University,Satchakorn Thiwongsa,false,2024-04-17 13:28:00,2022-05-01,,false,true,false,false,false,true,true,false,,,,,,2436.6,305.83,,,,,,,,,,,,,,,,,false,,,No Baseline or Endline Water Tests Conducted,Lloyd George Asia Foundation Lloyd George Asia Foundation Lloyd George Asia Foundation,1
zcrm_361303000002194033,361303000002194034,zcrm_361303000000269001,Warinto Anukul 2022-2025 Scholarship,false,4. Implementing,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-26 02:17:09,2023-12-04 10:02:48,,,,,,zcrm_361303000000032011,,,2023-12-04 09:43:19,,,2023-12-04 10:02:48,zcrm_361303000002194023,1,2027-03-01,false,false,2022-05-01,2025-03-30,zcrm_361303000000526039,2022-10-14,373.0,zcrm_361303000000526039,252.0,2024-10-14,2023-05-01,false,true,2025-05-01,2023-10-14,zcrm_361303000000526039,2024-05-01,373.0,false,373.21,New,1,Nootsabar;Pimporn,2229,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881232,Programmes Officer,,,,,"Three year project with funding disbursed each year, so donor split into 3 parts. OVD funding is an extra year originally not budgeted for, so only put in for project costs for 3rd year, not overheads.",,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June.

Double payment in June (for July monthly project transfer) as started one month late.",1,"He  want  to continue OVD for 3 years course at Navamin  Mae  Hong  Son vocational  college for mechanic course.I would  likt to  get  the suport from KHT,because parent have less income and I have one older sister studying in Uni,it  harde fro parent to support my sister and me same time,i need to  get  the support from KHT can help my parent.For part time job  i  do  not have it ,but i willl  find out  for weekend.For  the last  year when school holiday  i working on holiday to earn money.In  thefuture i  wolud  to have  own shop for fix car and bike.After i finish for OVD and want  to continue  for HVD ,but i will see if my  parent  can help me i will continue to HVD.",0,,43.0,32087,,1060,,12-18 (Secondary),10887.0,31800,,33.93,,,,,,,10887,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June.

Double payment end of June as started one month late.",746.21,true,,Part of the 2022-2025 LGF Scholarships Cohort,,Faculty of Nursing,Vocational (OVD),Warinto Anukul,false,2023-12-04 10:02:00,2022-05-01,,false,true,false,false,false,true,true,false,,,,,,746.21,119.81,,,,,,,,,,,,,,,Online application form distributed to secondary schools and vocational colleges,,false,,,No Baseline or Endline Water Tests Conducted,Lloyd George Asia Foundation Lloyd George Asia Foundation Lloyd George Asia Foundation,1
zcrm_361303000002194058,361303000002194059,zcrm_361303000000269001,Thira Wangarcha 2022-2025 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-26 03:03:41,2024-04-17 12:30:06,,,,,,zcrm_361303000000032011,,,2024-04-17 12:13:22,,,2024-04-17 12:30:06,zcrm_361303000001699013,1,2027-03-01,false,false,2022-05-01,2025-03-30,zcrm_361303000000526039,2022-10-14,373.0,zcrm_361303000000526039,252.0,2024-10-14,2023-05-01,false,true,2025-05-01,2023-10-14,zcrm_361303000000526039,2024-05-01,373.0,false,373.21,New,1,Nootsabar;Pimporn,2230,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881181,Programmes Officer,,,,,"Three year project with funding disbursed each year, so donor split into 3 parts. OVD funding is an extra year originally not budgeted for, so only put in for project costs for 3rd year, not overheads.",,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June.

Double payment in June (for July monthly project transfer) as started one month late.",0,"He  want  to continue OVD for 3 years course at Navamin  Mae  Hong  Son vocational  college for mechanic course.I would  likt to  get  the suport from KHT,because parent have less income and I have one older sister studying in Uni,it  harde fro parent to support my sister and me same time,i need to  get  the support from KHT can help my parent.For part time job  i  do  not have it ,but i willl  find out  for weekend.For  the last  year when school holiday  i working on holiday to earn money.In  thefuture i  wolud  to have  own shop for fix car and bike.After i finish for OVD and want  to continue  for HVD ,but i will see if my  parent  can help me i will continue to HVD.",1,,43.0,32087,,1060,,12-18 (Secondary),10887.0,31800,,33.93,,,,,,,10887,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June.

Double payment end of June as started one month late.",746.21,true,,Part of the 2022-2025 LGF Scholarships Cohort,,Faculty of Nursing,Vocational (OVD),Thira Wangarcha,false,2024-04-17 12:30:00,2022-05-01,,false,true,false,false,false,true,true,false,,,,,,746.21,119.81,,,,,,,,,,,,,,,Online application form distributed to secondary schools and vocational colleges,,false,,,No Baseline or Endline Water Tests Conducted,Lloyd George Asia Foundation Lloyd George Asia Foundation Lloyd George Asia Foundation,1
zcrm_361303000002194104,361303000002194105,zcrm_361303000000269001,Juthathip Muangmokngam 2022-2025 Scholarship,false,6. Monitoring and Implementation Complete,zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-26 03:08:33,2024-04-17 13:15:25,,,,,,zcrm_361303000000032011,,,2024-04-17 12:58:38,,,2024-04-17 13:15:25,zcrm_361303000000527038,1,2027-03-01,false,false,2022-05-01,2025-03-30,zcrm_361303000000526039,2022-10-14,373.0,zcrm_361303000000526039,252.0,2024-10-14,2023-05-01,false,true,2025-05-01,2023-10-14,zcrm_361303000000526039,2024-05-01,373.0,false,373.21,New,1,Nootsabar;Pimporn,2231,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881181,Programmes Officer,,,,,"Three year project with funding disbursed each year, so donor split into 3 parts. OVD funding is an extra year originally not budgeted for, so only put in for project costs for 3rd year, not overheads.",,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June.

Double payment in June (for July monthly project transfer) as started one month late.",0,"He  want  to continue OVD for 3 years course at Navamin  Mae  Hong  Son vocational  college for mechanic course.I would  likt to  get  the suport from KHT,because parent have less income and I have one older sister studying in Uni,it  harde fro parent to support my sister and me same time,i need to  get  the support from KHT can help my parent.For part time job  i  do  not have it ,but i willl  find out  for weekend.For  the last  year when school holiday  i working on holiday to earn money.In  thefuture i  wolud  to have  own shop for fix car and bike.After i finish for OVD and want  to continue  for HVD ,but i will see if my  parent  can help me i will continue to HVD.",1,,43.0,32087,,1060,,12-18 (Secondary),10887.0,31800,,33.93,,,,,,,10887,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June.

Double payment end of June as started one month late.",746.21,true,,Part of the 2022-2025 LGF Scholarships Cohort,,Faculty of Nursing,Vocational (OVD),Juthathip Muangmokngam,false,2024-04-17 13:15:00,2022-05-01,,false,true,false,false,false,true,true,false,,,,,,746.21,119.81,,,,,,,,,,,,,,,Online application form distributed to secondary schools and vocational colleges,,false,,,No Baseline or Endline Water Tests Conducted,Lloyd George Asia Foundation Lloyd George Asia Foundation Lloyd George Asia Foundation,1
zcrm_361303000002194129,361303000002194130,zcrm_361303000000269001,Sineenat Jamoo 2022-2025 Scholarship,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000463125,0,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-26 03:18:46,2024-04-17 12:45:13,,,,,,zcrm_361303000000032011,,,2024-04-17 12:29:38,,,2024-04-17 12:45:13,zcrm_361303000000527038,1,2027-03-01,false,false,2022-05-01,2025-03-30,zcrm_361303000000526039,2022-10-14,373.0,zcrm_361303000000526039,252.0,2024-10-14,2023-05-01,false,true,2025-05-01,2023-10-14,zcrm_361303000000526039,2024-05-01,373.0,false,373.21,New,1,Nootsabar;Pimporn,2232,0,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881181,Programmes Officer,,,,,"Three year project with funding disbursed each year, so donor split into 3 parts. OVD funding is an extra year originally not budgeted for, so only put in for project costs for 3rd year, not overheads.",,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June.

Double payment in June (for July monthly project transfer) as started one month late.",0,"He  want  to continue OVD for 3 years course at Navamin  Mae  Hong  Son vocational  college for mechanic course.I would  likt to  get  the suport from KHT,because parent have less income and I have one older sister studying in Uni,it  harde fro parent to support my sister and me same time,i need to  get  the support from KHT can help my parent.For part time job  i  do  not have it ,but i willl  find out  for weekend.For  the last  year when school holiday  i working on holiday to earn money.In  thefuture i  wolud  to have  own shop for fix car and bike.After i finish for OVD and want  to continue  for HVD ,but i will see if my  parent  can help me i will continue to HVD.",1,,43.0,32087,,1060,,12-18 (Secondary),10887.0,31800,,33.93,,,,,,,10887,"Don't pay vocational scholarships April and October, don't pay uni scholarshups May and June.

Double payment end of June as started one month late.",746.21,true,,Part of the 2022-2025 LGF Scholarships Cohort,,Faculty of Nursing,Vocational (OVD),Sineenat Jamoo,false,2024-04-17 12:45:00,2022-05-01,,false,true,false,false,false,true,true,false,,,,,,746.21,119.81,,,,,,,,,,,,,,,Online application form distributed to secondary schools and vocational colleges,,false,,,No Baseline or Endline Water Tests Conducted,Lloyd George Asia Foundation Lloyd George Asia Foundation Lloyd George Asia Foundation,1
zcrm_361303000003472011,361303000003472012,zcrm_361303000000269001,Ban Huay Ha Mai December 2023 WASH Project,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2023-10-17 15:24:16,2024-05-14 16:20:18,,,,,,zcrm_361303000000032011,,,2024-05-14 16:03:06,,2024-03-13 16:38:59,2024-05-14 16:20:18,zcrm_361303000003472001,145,2024-11-05,false,true,2023-11-18,2023-12-18,zcrm_361303000000704036,2024-01-30,20633.0,,,,,false,true,,,,,,false,-237.44,New,37,,192,7,"Water tanks from villagers, filter tank KHT",,false,12,,false,,,true,,3600,900,Medium,false,1,false,Sand,10,Transport;Labour,,Government System;River;Well,30,Forest,0,,,,,"Yes, managed by a family",400,37,,,,,,,,No,Yes,,,,,,,,43.5,887207,,,,,275346.0,642905,,105.73,2,130443,532219,,"the account spend includes the skyhydrant filter costs and chlorine, extra materials for the filter. as well as the first aid kits and training costs for the village.",,938008,See attached project survey for indication of project budget when village was chosen.,20395.56,false,,,2023-12-01,,,,false,2024-05-14 16:20:00,2023-08-23,2023-12-05,false,true,false,false,false,false,false,false,,30,,,,140.66,-930.4,Turbidity;E Coli MPN;E Coli P/A;Faecal Coliforms P/A,,,,2023-11-30 14:30:00,E Coli MPN;E Coli P/A;Faecal Coliforms P/A,,2024-01-05 10:00:00,,,32.6 to 48.3 (high risk / probably unsafe),0.0 (safe),,100.0,The village leaders contacted KHT,,false,,Fast Sand Filter;Other Community-Level Filter,0.0 (safe),Kadoorie,1
zcrm_361303000003572001,361303000003572002,zcrm_361303000000269001,Ban Huay Kong Paw December 2023 Irrigation Project,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000282255,0,zcrm_361303000000269001,zcrm_361303000000269001,2023-11-24 10:18:09,2024-01-19 08:08:19,,,,,,zcrm_361303000000032011,,,2024-01-19 07:50:44,,2024-01-19 07:30:37,2024-01-19 08:08:19,zcrm_361303000001881620,248,2024-11-30,false,false,2023-11-18,2023-12-18,zcrm_361303000000814001,,15000.0,,,,2024-02-29,false,true,,,,,,false,1013.21,New,61,Salahae;Du,107,12,,,false,,,false,,,false,,,,,false,,false,,,,,,,,,,Flood Destroyed Dam/Canal,Dam,Sand;Gravel;Road;Weather,,,,300,,,,Programmes Officer,No,No,,,,,,,,,,43.0,688568,,,,,248850.0,451695,60%,103.41,,11500,451695,50%,,,712045,Generic budget put in. To be finalised once village allocated,16013.21,false,,,2023-12-01,,,,,2024-01-19 08:08:00,,,false,false,false,false,false,false,false,false,200,,700,1,,64.57,-1559.19,,,,,,,,,,,,,,,VIllage headman by the government and village leaders,,false,,,No Baseline or Endline Water Tests Conducted,The Ladderstream Foundation,1
zcrm_361303000003625013,361303000003625014,zcrm_361303000000269001,Ban Mae Oom Long Noi January 2024 WASH Project,false,"5. Complete Implementation, Awaiting Monitoring",zcrm_361303000000286015,0,zcrm_361303000000269001,zcrm_361303000000269001,2023-12-18 15:13:33,2024-05-14 16:20:18,,,,,,zcrm_361303000000032011,,,2024-05-14 16:03:44,,2024-04-24 16:59:33,2024-05-14 16:20:18,zcrm_361303000003625003,327,2025-01-31,false,true,2024-01-01,2024-01-31,zcrm_361303000000704036,2024-05-29,20633.0,,,,,false,true,,,,,,false,-237.46,New,72,Salahae;Akka;Somboon,193,14,"Water tanks from villagers, filter tank KHT",,true,10,,false,,,true,,3550,800,Slow,false,1,false,Sand,10,Transport;Labour,,Well,50,Forest,10,source does not have enough water,,,,no,100,63,,,,,Programmes Officer,,,No,Yes,,,,,,,,43.5,887206,,,,,247110.0,640096,,97.29,2,91884,524184,,15341THB  (plus chlorine etc. filter ) + 76543THB (filter purchase) + first aid kits and training costs....?,,863178,See attached project survey for indication of project budget when village was chosen.,20395.54,false,,,2024-01-01,,,,false,2024-05-14 16:20:00,2023-08-22,2024-01-08,false,true,false,false,false,false,false,false,,30,,,,62.37,789.83,E Coli MPN;E Coli P/A;Faecal Coliforms P/A,,E Coli P/A (present);Faecal Coliforms P/A (present),,2024-01-08 10:00:00,Turbidity;E Coli MPN;E Coli P/A;Faecal Coliforms P/A,,2024-01-11 10:00:00,,,13.6 to 17.1 (high risk / possibly unsafe),3.1 to 9.6 (intermediate risk / possibly safe),,,The village leaders contacted KHT,,false,,Fast Sand Filter;Slow Sand Filter,3.1 to 9.6 (intermediate risk / possibly safe),Kadoorie,1
